odoo_id,odoo_name,csv_file,odoo_lst_price,odoo_default_code
init.9e678705-f6b8-5dfd-aa5b-18612df0f37b,OXYGENATED MASK PAEDS,kesses_non_pharmaceuticals.csv,0.00,
init.5d62a78f-65e8-5362-8d07-3cd2954e8355,NASAL OXYGEN CANNULA PAED,kesses_non_pharmaceuticals.csv,0.00,
init.637bd1fd-45d6-5c79-ac8e-c4c92dc4b39d,NASAL OXYGEN CANNULA ADULT,kesses_non_pharmaceuticals.csv,0.00,
init.7f48e690-ebaa-5c70-b4cb-9161d8af4687,NASAL OXYGEN CANNULA CHILD,kesses_non_pharmaceuticals.csv,0.00,
init.3bd39320-3a02-5601-88ab-09e6b97d5b49,ZERO STAT SPACER,kesses_non_pharmaceuticals.csv,0.00,
init.bc6f0363-ffcc-509e-846f-c7a9c766c82e,GAUZE BANDAGE 6''/15CMX4YD'S,kesses_non_pharmaceuticals.csv,0.00,
init.dad7818d-93c9-5412-ab54-da25dcd3be99,GAUZE BANDAGE 4''/10CMX4YD'S,kesses_non_pharmaceuticals.csv,0.00,
init.b4c39ab1-e00b-576d-9766-45f805001355,GAUZE BANDAGE 7.5''CMX4YD'S,kesses_non_pharmaceuticals.csv,0.00,
init.613f0346-7cf1-56d2-a423-4ecea56e7ca2,ALCOHOL PAD  6.0CM X 3.0CM,kesses_non_pharmaceuticals.csv,0.00,
init.943834cd-a4c3-5169-b594-9db70a2a7671,FOREHEAD THERMOMETER,kesses_non_pharmaceuticals.csv,0.00,
init.cc51ba72-4f12-572e-8e80-fed5d1365487,INTERNAL LABEL (1PKTX200PCS),kesses_non_pharmaceuticals.csv,0.00,
init.17e12246-554a-5c9c-8593-09c383e28a6e,SURGICAL MASKS,kesses_non_pharmaceuticals.csv,0.00,
init.7aa79609-2c81-5a10-aa08-9f66a95311c0,MATERNITY PADS,kesses_non_pharmaceuticals.csv,0.00,
init.31392d2f-68d6-5af3-9f47-494ea39c9a87,INFUSION GIVING SET,kesses_non_pharmaceuticals.csv,0.00,
init.23d62b40-1c41-517b-a918-a6a3588ba1b5,RED   BIN LINERS,kesses_non_pharmaceuticals.csv,0.00,
init.3399e318-408c-5168-b038-72c24fa9b04c,RITUXIMAB SOLUTION FOR INJECTION 10MG/ML10 ML VIAL,kesses_oncology.csv,21300.00,
init.370e8794-88e2-5e00-a9f1-1eac03c30cc8,RITUXIMAB SOLUTION FOR INJECTION 10 MG/ML 50 ML VIAL (500MG),kesses_oncology.csv,52800.00,
init.f1c0e7fc-713f-596f-bdfd-efa6be3c4a3c,TRASTUZUMAB INJECTION 600MG (SUBCUTANEOUS),kesses_oncology.csv,30800.00,
init.16472e00-0bce-5614-a285-d7a76b53435c,ABIRATERONE TABLET 250MG,kesses_pharmaceuticals_stock.csv,495.00,
init.32574131-e228-5c8a-b848-a964ef006d43,ACTIVATED CHARCOAL,kesses_pharmaceuticals_stock.csv,0.00,
init.8709ba08-2ce7-5250-bd9e-ccd101a22022,ARTESUNATE 60MG INJ,kesses_pharmaceuticals_stock.csv,0.00,
init.6a2659a7-708f-51fc-a0ba-de6899ad2ae4,DAPAGLIFOZIN 10MG TABLETS,kesses_pharmaceuticals_stock.csv,54.00,
init.544867d6-5465-5b6b-82cc-64f1fe8e1536,FLAVONOIDIC DIOSMIN/HESPERIDIN 450MG/50MG TABLETS,kesses_pharmaceuticals_stock.csv,66.00,
init.e26b3025-c038-5c45-b1a2-98898c2147a5,GENTAMICIN INJECTION - 80MG/ML 2ML AMP,kesses_pharmaceuticals_stock.csv,0.00,
init.185f7670-1aef-5c21-b283-19b93bbc403d,HEPARIN SODIUM INJECTION 5000 IU/ML 5ML,kesses_pharmaceuticals_stock.csv,1440.00,
init.88982bd5-6acc-5845-9d32-a2786df9911a,INDAPAMIDE 1.5MG SLOW RELEASE TABLETS,kesses_pharmaceuticals_stock.csv,51.60,
init.37b9f611-82a5-56bc-b38a-533642772f43,INDAPAMIDE + AMLODIPINE 1.5MG/10MG TABLETS,kesses_pharmaceuticals_stock.csv,70.00,
init.669792ff-6735-56ad-b12e-af95881d9b35,INDAPAMIDE + AMLODIPINE 1.5MG/5MG TABLETS,kesses_pharmaceuticals_stock.csv,64.00,
init.311a09a2-bc34-5557-bd4e-819ad4b36a74,INDAPAMIDE + PERINDOPRIL 1.25MG/5MG TABLETS,kesses_pharmaceuticals_stock.csv,68.00,
init.9f45fd0d-b8b7-5edc-ac32-48d38332e315,INDAPAMIDE + PERINDOPRIL 2.5MG/10MG TABLETS,kesses_pharmaceuticals_stock.csv,86.00,
init.d14a9051-2337-5783-9f8a-5d4d94767668,LEVETIRACETAM 250MG TABLETS,kesses_pharmaceuticals_stock.csv,36.00,
init.20d141d5-d4ed-50f0-9f2d-78d7ab233932,LEVETIRACETAM 500MG TABLETS,kesses_pharmaceuticals_stock.csv,54.00,
init.d9d71b24-8910-5f68-aa8f-c5e9fe48c496,NORADRENALINE INJECTION 2MG/2ML-AMPOULE,kesses_pharmaceuticals_stock.csv,468.00,
init.a8fc77de-026f-5ab2-a2a2-14f26895db61,PALIPERIDONE 100 MG INJ,kesses_pharmaceuticals_stock.csv,16800.00,
init.e5498c36-ebbe-51a4-87ae-07ef214c647d,PALIPERIDONE 150 MG INJ,kesses_pharmaceuticals_stock.csv,16800.00,
init.d9d36670-4c06-5794-98a1-409801256215,PALIPERIDONE 75 MG INJ,kesses_pharmaceuticals_stock.csv,16800.00,
init.a753eda8-1c28-506b-ba77-2dbf03c27f23,PERINDOPRIL + AMLODIPINE 10MG/10MG TABLETS,kesses_pharmaceuticals_stock.csv,86.00,
init.3e2fbf24-7428-5bd2-a34b-7f6d778b2559,PERINDOPRIL + INDAPAMIDE + AMLODIPINE 10MG/2.5MG/10MG TABLETS,kesses_pharmaceuticals_stock.csv,94.00,
init.208dd4b6-8db9-46f0-b695-194f1e339af0,QUETIAPINE 100MG TABLETS,kesses_pharmaceuticals_stock.csv,60.00,
init.e0d2fe97-4932-4fbf-83ba-741e5b780c45,QUETIAPINE 50MG TABLETS,kesses_pharmaceuticals_stock.csv,54.80,
init.62e60c18-826a-5c7f-b43b-823f3066e2da,QUETIAPINE TABLET (E/R) 300MG,kesses_pharmaceuticals_stock.csv,84.00,
init.fec06b20-0d0b-5655-b292-324facb25f14,SALMETEROL + FLUTICASONE 25MCG/125MCG SYCOBREATHE,kesses_pharmaceuticals_stock.csv,15.50,
init.ba8692f2-76a5-4206-b356-1fc8278963b8,SERTRALINE 50MG TABLETS,kesses_pharmaceuticals_stock.csv,58.00,
init.e0d47cb8-037a-5a7c-a670-8d24637da817,Injection B i,kesses_pharmaceuticals_stock.csv,1500.00,
init.9bf453ea-5fbb-4eb5-aa91-3f1bc6af2ecc,BIMATOPROST 0.01 % EYE DROPS,kesses_pharmaceuticals_stock.csv,1200.00,
init.dcdec9a8-5d20-5636-8bd7-8ac471bb0411,BIMATOPROST 0.03 % + TIMOLOL 0.5% EYE DROPS,kesses_pharmaceuticals_stock.csv,1620.00,
init.992fd29f-fbd6-5cd4-bba9-f7e68ff7537f,ESOMEPRAZOLE 40MG TABLETS,kesses_pharmaceuticals_stock.csv,720.00,
init.fe7d4828-b514-4bcc-a275-4217f2c0eaaa,H.PYLORI ERADICATION KIT (ESOMEPRAZOLE 20MG/ CLARITHROMYCIN 500MG/ AMOXYCILLIN 1G),kesses_pharmaceuticals_stock.csv,257.14,
init.dbe13d8e-2c22-5700-ad88-6af3fd15663c,LOSARTAN POTASSIUM 50MG + AMLODIPINE 5MG + HYDROCHLORTHIAZIDE 12.5MG TABLETS,kesses_pharmaceuticals_stock.csv,38.00,
init.52d9444e-36fd-591b-b16b-90662ddfb5aa,LOSARTAN POTASSIUM 50MG + AMLODIPINE 5MG TABLETS,kesses_pharmaceuticals_stock.csv,48.00,
init.97c48a13-8aa8-5897-86ee-7cbdb20ca134,METHYLCOBALAMIN NASAL SRAY 250 MCG SPRAY,kesses_pharmaceuticals_stock.csv,1920.00,
init.6a099e38-1440-5d90-b647-57c3cb0b9f0a,NEBIVOLOL 5 MG TABLETS,kesses_pharmaceuticals_stock.csv,1344.00,
init.ebfc52ff-11b3-5d82-a2ec-9cceb4016eaf,OLAPATADINE HYDROCHLORIDE AND MOMATASONE FUROATE NASAL SPRAY 600MCG/25MCG,kesses_pharmaceuticals_stock.csv,19.50,
init.e0894492-f162-43c3-8aa7-5180b8c99de1,PREGABALIN 25MG TABLETS,kesses_pharmaceuticals_stock.csv,540.00,
init.1f7ee209-470b-53d9-b52d-e6ed81dc74cf,SALMETEROL + FLUTICASONE 25MCG/250MCG SYNCOBREATHE,kesses_pharmaceuticals_stock.csv,19.00,
init.65bd8af6-8c09-4c71-9d91-2a2ba45397f3,SITAGLIPTIN 100MG TABLETS,kesses_pharmaceuticals_stock.csv,2052.00,
init.209c0cc4-77f0-5635-b127-d47c0116f5cd,SITAGLIPTIN 50MG + METFORMIN 1000MG TABLETS,kesses_pharmaceuticals_stock.csv,1164.00,
init.1c4f3f6b-5193-52f4-abae-64b11f5111f2,SITAGLIPTIN 50MG + METFORMIN 500MG TABLETS,kesses_pharmaceuticals_stock.csv,1260.00,
init.feeece36-0c2a-4ab6-8a66-aeed7bf40c5f,SITAGLIPTIN 50MG TABLETS,kesses_pharmaceuticals_stock.csv,1224.00,
init.9fbbf2f7-d71f-5bfb-9db2-78ae1c853f85,VALSARTAN + AMLODIPINE + HYDROCHLORTHIAZIDE 160MG/10MG/12.5MG TABLETS,kesses_pharmaceuticals_stock.csv,122.14,
init.1ecd8b29-88bd-5a9a-9792-aa6fba1d4eba,URISEOFULUIN 500MG TABLETS,kesses_pharmaceuticals_stock.csv,0.00,
init.e076c5d9-5c60-5133-a7c1-ca6000448667,URISEOFULUIN 125MG TABLETS,kesses_pharmaceuticals_stock.csv,0.00,
init.81356574-30c1-56a0-987b-b86412e3fac7,BENYL PENICILLIN INJECTION 5 MG,kesses_pharmaceuticals_stock.csv,0.00,
init.003a9536-d485-5236-8f39-06a52a0738b1,BG GLUTAMIN PLUS,kesses_pharmaceuticals_stock.csv,0.00,
init.c97e9055-a969-5105-820b-b6b6f2a58f13,NEURO FORTE TABS,kesses_pharmaceuticals_stock.csv,0.00,
init.cdd74726-9af9-587a-b93c-03b884fad8a7,HYDROCHLOROTHIAZIDE TABLETS 50MG,kesses_pharmaceuticals_stock.csv,0.00,
init.ebca46ca-50e6-59da-8150-c814266744e3,METFORMIN TABS 850 MG,kesses_pharmaceuticals_stock.csv,0.00,
init.c60fb765-5c61-5c00-b6b1-6e025acb96f3,LUBRICATING GEL 42 GMS,kesses_pharmaceuticals_stock.csv,0.00,
init.0cf7fc85-8b7a-584f-a834-38f1e7c38c49,DIAZEPAM INJECTION - 10MG IN 2ML,kesses_pharmaceuticals_stock.csv,0.00,
init.4d425d55-1677-55bd-b1e6-e62c6de61ea9,PHYLOMENADIONE 2MG/02ML INJECTION,kesses_pharmaceuticals_stock.csv,0.00,
init.fd2470f8-5591-55e6-9408-84656ea89ee4,ARTESUNATE LAMEFAUNTRINE 20/120MG,kesses_pharmaceuticals_stock.csv,0.00,
init.afae4937-bc18-5a4e-be86-132ea4a760af,ACYCLOVIR USP 400MG,kesses_pharmaceuticals_stock.csv,0.00,
init.01d8d064-42d6-57a3-a738-39500b447d78,SODIUM CHLORIDE 0.9% W/V SOLUTION,kesses_pharmaceuticals_stock.csv,0.00,
init.628a25a6-4612-5f83-919a-740ec9675eea,FLUCLOXACILLIN SODIUM 125MG,kesses_pharmaceuticals_stock.csv,0.00,
init.dfb86b82-198a-4dfd-af55-2fa7ddb972d8,JUNIOR PARACETAMOL (CHEWABLE) TABLETS,kesses_pharmaceuticals_stock.csv,0.00,
init.0ea94c19-1e35-4aaa-9dd8-07bc48048145,ACTRAPID 100 10/ML,kesses_pharmaceuticals_stock.csv,0.00,
init.9322a061-bde6-59d3-b59a-810fadf79e8c,1 ARTERIO +1 VENOUS FISTULA NEEDLES (PAIRED ARTERIO & VENOUS) 16G,kesses_renal.csv,119.00,
init.fdef69a3-0972-503f-abbf-4c86902073b6,LONG TERM /CHRONIC DIAYSIS DUAL LUMEN CATHETER 14.5 *24(19 TIP TO CUFF) TOTAL LENGTH 36,kesses_renal.csv,20000.00,
init.a898f50c-1350-11df-a1f1-0026b9348838,Complete blood count,lab_tests.csv,0.0,
init.a898b2ea-1350-11df-a1f1-0026b9348838,Liver function tests,lab_tests.csv,0.0,
init.cde31588-6c57-4260-adca-b13c3cfb82fe,Renal function blood test,lab_tests.csv,0.0,
init.a8909524-1350-11df-a1f1-0026b9348838,Malarial smear,lab_tests.csv,0.0,
init.a8945c7c-1350-11df-a1f1-0026b9348838,Widal test,lab_tests.csv,0.0,
init.c66b2f4c-87af-4de5-93a9-209141f167e4,Hemoglobin A2,lab_tests.csv,0.0,
init.c6ff86c3-9592-4988-9dc8-e427218333bc,Malaria RDT P falciparum and P ovale,lab_tests.csv,0.0,
init.a8945ac4-1350-11df-a1f1-0026b9348838,Stool exam,lab_tests.csv,0.0,
init.a8909f56-1350-11df-a1f1-0026b9348838,Urine pregnancy test qualitative,lab_tests.csv,0.0,
init.a8945678-1350-11df-a1f1-0026b9348838,Syphilis - VDRL qualitative,lab_tests.csv,0.0,
init.a8945ba0-1350-11df-a1f1-0026b9348838,Brucella test,lab_tests.csv,0.0,
init.a8945d4e-1350-11df-a1f1-0026b9348838,Sputum for acid fast bacilli,lab_tests.csv,0.0,
init.1b2dc83b-9abf-4494-b18e-2bfd76b5db4d,Full thyroid panel,lab_tests.csv,0.0,
init.a8999fb6-1350-11df-a1f1-0026b9348838,HIV enzyme immunoassay qualitative,lab_tests.csv,0.0,
init.a894590c-1350-11df-a1f1-0026b9348838,Urinalysis,lab_tests.csv,0.0,
init.a8945754-1350-11df-a1f1-0026b9348838,Blood typing,lab_tests.csv,0.0,
init.a8999dfe-1350-11df-a1f1-0026b9348838,HIV rapid test qualitative,lab_tests.csv,0.0,
init.a8af7520-1350-11df-a1f1-0026b9348838,Glycosylated hemoglobin,lab_tests.csv,0.0,
init.00ed7062-a576-4749-9dcb-783840caddc1,Fasting lipid panel,lab_tests.csv,0.0,
init.a89c7a4c-1350-11df-a1f1-0026b9348838,HBV antigen,lab_tests.csv,0.0,
init.a898e9e0-1350-11df-a1f1-0026b9348838,Lipid panel,lab_tests.csv,0.0,
init.193b3ef7-a9bd-47ea-a935-cf4b744355ec,Helicobacter pylori Ab in serum by immunofluorescence,lab_tests.csv,0.0,
init.b63a1374-6c74-4af1-8a1f-c403138e4389,Antistreptolysin O titre serum,lab_tests.csv,0.0,
init.0f6343de-eb9b-404f-959c-def6ef394fde,Helicobacter pylori antigen test in stool,lab_tests.csv,0.0,
init.ff02d39c-3ccd-4cf8-b252-21658e32b21d,Rheumatoid factor,lab_tests.csv,0.0,
init.76a01a3d-dc11-46a1-86ea-cbf08de5232c,Salmonella antigen,lab_tests.csv,0.0,
init.a8908a16-1350-11df-a1f1-0026b9348838,Hemoglobin,lab_tests.csv,0.0,
init.a898418e-1350-11df-a1f1-0026b9348838,Random blood sugar,lab_tests.csv,0.0,
init.a8b018fe-1350-11df-a1f1-0026b9348838,Blood glucose fasting,lab_tests.csv,0.0,
init.09b4f7a6-d6b7-4d7e-a09d-47e2be77c150,Malaria smear impression,lab_tests.csv,0.0,
init.a8a0aa9a-1350-11df-a1f1-0026b9348838,Urinalysis microscopic,lab_tests.csv,0.0,
init.51aaaadb-00a8-4cf9-b29e-ab7a6a983a44,Urine microscopy panel,lab_tests.csv,0.0,
init.a8a8a66e-1350-11df-a1f1-0026b9348838,Serum electrolytes,lab_tests.csv,0.0,
init.aff79829-0533-4c41-b7f9-e20bb63de7d0,Thyroid stimulating hormone quantitative,lab_tests.csv,0.0,
init.9924eedc-88af-4252-8156-53317ff9c96e,Antenatal care profile,lab_tests.csv,0.0,
init.a8a47152-1350-11df-a1f1-0026b9348838,Serum calcium,lab_tests.csv,0.0,
init.a8981d8a-1350-11df-a1f1-0026b9348838,Serum albumin,lab_tests.csv,0.0,
init.a897e450-1350-11df-a1f1-0026b9348838,Serum creatinine,lab_tests.csv,0.0,
init.a89c3834-1350-11df-a1f1-0026b9348838,Serum direct bilirubin,lab_tests.csv,0.0,
init.a8982550-1350-11df-a1f1-0026b9348838,Serum blood urea nitrogen,lab_tests.csv,0.0,
init.369dd7ae-7d43-429e-b76e-bcf5baf4f4b2,Punch biopsy,procedures.csv,0.0,
init.c9337a50-074e-4deb-a100-e9da0598b72a,Bronchoscopy,procedures.csv,0.0,
init.eaa5796d-0b1c-478b-8c9d-d23cf4c3bddc,Vasectomy,procedures.csv,0.0,
init.4f344ae4-5817-4065-8c2a-e9f9f0b8560a,Ultrasound guided biopsy,procedures.csv,0.0,
init.81aad3d5-0535-416a-a833-9079af068e3f,Tubal ligation,procedures.csv,0.0,
init.c3ed398c-eb30-43a4-8737-8ee3995daf7f,Insertion of contraceptive implant,procedures.csv,0.0,
init.dd3aa98a-2230-4bfb-aabb-6be9a00ace87,Removal of contraceptive implant,procedures.csv,0.0,
init.d4d9c056-1a06-4a77-9a67-35ca2e9f98f5,Thyroidectomy,procedures.csv,0.0,
init.a8a713f8-1350-11df-a1f1-0026b9348838,Female sterilization,procedures.csv,0.0,
init.a6506baa-0b8e-49ff-9f65-37bf5716d08e,Hemicolectomy,procedures.csv,0.0,
init.2faf20eb-2a94-4c91-86f6-c9e30aecff14,Nephrectomy,procedures.csv,0.0,
init.2bde812a-d990-4792-b651-f1a322433485,Laminectomy,procedures.csv,0.0,
init.6297ed2a-c21e-4348-8315-d633065188d4,Orchiectomy,procedures.csv,0.0,
init.a747741e-562a-42bb-aa9c-bc2342cc5f42,Oophorectomy,procedures.csv,0.0,
init.11efa11d-16ed-48ba-baad-f9c09d710ae8,Splenectomy,procedures.csv,0.0,
init.a89530d4-1350-11df-a1f1-0026b9348838,Clean and dressing,procedures.csv,0.0,
init.1aa0fb3b-9de8-42ca-83d9-e74e65572114,Closure by suture,procedures.csv,0.0,
init.17112afe-7cb0-4ae7-b34b-da0edb4bedcd,Incision and drainage,procedures.csv,0.0,
init.d917de34-678b-451a-8a5e-af055ef5e72d,Catheterization of urinary bladder,procedures.csv,0.0,
init.b651b323-1d64-4a9b-95ae-3712b4543d03,Insert intravenous (IV) line,procedures.csv,0.0,
init.93e2f92d-5702-4580-b733-cfee1bfd131c,Nebulization,procedures.csv,0.0,
init.cff16470-b89b-46a2-9b2d-8c12de17dc3e,Debridement of skin wound,procedures.csv,0.0,
init.d0a09eb2-8fc7-42fc-bcc3-f8a6687e2a16,Injection administration,procedures.csv,0.0,
init.8705087f-58a5-4de4-9d69-68ade0e3c121,Splint application,procedures.csv,0.0,
init.a8a0a612-1350-11df-a1f1-0026b9348838,Exodontia,procedures.csv,0.0,
init.72178bbe-a3d2-41ca-a634-3324b71d9bc6,Ultrasound renal,ultrasound.csv,0.0,
init.a8982104-1350-11df-a1f1-0026b9348838,Ultrasound hepatic,ultrasound.csv,0.0,
init.a8aff48c-1350-11df-a1f1-0026b9348838,Obstetric ultrasound,ultrasound.csv,0.0,
init.a8981af6-1350-11df-a1f1-0026b9348838,Ultrasound abdomen,ultrasound.csv,0.0,
init.a894d544-1350-11df-a1f1-0026b9348838,X-ray shoulder,xray.csv,0.0,
init.a894ca36-1350-11df-a1f1-0026b9348838,X-ray pelvis,xray.csv,0.0,
init.a890d0f2-1350-11df-a1f1-0026b9348838,X-ray abdomen,xray.csv,0.0,
init.a8945f06-1350-11df-a1f1-0026b9348838,X-ray other,xray.csv,0.0,
init.a894c266-1350-11df-a1f1-0026b9348838,X-ray skull,xray.csv,0.0,
init.a894b6d6-1350-11df-a1f1-0026b9348838,X-ray leg,xray.csv,0.0,
init.a894b870-1350-11df-a1f1-0026b9348838,X-ray hand,xray.csv,0.0,
init.a894ba0a-1350-11df-a1f1-0026b9348838,X-ray foot,xray.csv,0.0,
init.a8908192-1350-11df-a1f1-0026b9348838,Chest x-ray preliminary findings,xray.csv,0.0,
init.a894b474-1350-11df-a1f1-0026b9348838,X-ray arm,xray.csv,0.0,
init.a894c5a4-1350-11df-a1f1-0026b9348838,X-ray spine,xray.csv,0.0,
init.a89dc7ee-1350-11df-a1f1-0026b9348838,Barium swallow,xray.csv,0.0,
init.a89dc730-1350-11df-a1f1-0026b9348838,Barium meal,xray.csv,0.0,
